 region     1        2        3        4        5        6        7        8        9       10       all
 198606 2  -1.120   -0.768   -1.418   -0.081   -0.632   -0.228   -0.231   -0.651   -1.226   -0.778   -0.703
 198606 3  -2.556   -1.985   -2.231   -0.813   -0.372   -0.173   -0.461   -0.344   -0.355   -0.611   -0.890
 198607 1  -3.440   -2.810   -2.701   -1.316   -0.568   -0.805   -0.724   -0.398   -0.328   -0.799   -1.246
 198607 2  -2.982   -2.161   -2.382   -1.205   -1.033   -0.420   -0.540   -0.333    0.023   -0.931   -1.079
 198607 3  -3.077   -2.676   -2.089   -1.700   -0.240   -0.051   -0.937   -0.338    0.282   -0.575   -1.010
 198608 1  -2.422   -1.523   -1.269   -1.275    0.322   -0.721   -0.663   -0.024   -0.051   -0.298   -0.695
 198608 2  -1.462   -0.817   -0.907   -0.318    0.439   -0.355   -0.842    0.086   -0.089   -0.079   -0.381
 198608 3  -1.605   -0.263   -0.939   -0.032   -0.798   -0.393   -0.974   -0.834   -0.694   -0.393   -0.682
 198609 1  -1.571   -0.916   -1.166    0.317   -1.242    0.142   -0.235   -0.512    0.308   -0.258   -0.458
 198609 2  -0.659   -0.457   -0.894    0.250   -0.876   -0.267   -0.331   -0.589    0.442   -0.378   -0.350
 198609 3  -1.298   -0.381   -1.013    0.147   -1.126    0.035   -0.055   -1.388    0.551   -0.896   -0.519
 198610 1  -1.134   -0.027   -1.390   -0.157   -1.070   -0.586   -0.654   -0.978   -0.208   -0.684   -0.677
 198610 2  -1.095   -0.664   -1.350   -1.319   -0.684   -0.690   -1.518   -0.719   -0.740   -0.388   -0.905
 198610 3  -1.720   -1.069   -2.086   -1.456   -0.839   -0.994   -1.339   -0.686   -0.825   -0.269   -1.076
 198611 1  -1.787   -1.152   -1.872   -1.476   -0.234   -0.734   -0.833   -0.583   -0.636   -0.292   -0.897
 198611 2  -1.104   -0.721   -1.519   -1.483   -0.152   -0.656   -0.934   -0.297   -0.658   -0.138   -0.728
 198611 3  -1.971   -1.583   -1.705   -1.727   -0.445   -0.890   -1.083   -0.587   -0.511   -0.465   -1.027
 198612 1  -1.912   -2.158   -1.588   -1.940   -0.857   -0.442   -0.537   -0.748   -0.504   -0.371   -1.027
 198612 2  -1.409   -1.516   -1.047   -1.346   -0.194   -0.145   -0.209   -0.581   -0.406   -0.590   -0.695
 198612 3  -1.111   -1.320   -0.773   -1.058   -0.830   -0.240   -0.226   -0.960   -0.240   -0.868   -0.736
 198701 1  -1.064   -1.521   -0.801   -1.568   -0.167   -0.373   -0.629   -0.495   -0.023   -0.294   -0.643
 198701 2  -0.943   -1.525   -0.912   -1.012   -0.833   -0.581   -0.019   -0.928   -0.498   -0.632   -0.753
 198701 3  -0.671   -1.302   -0.576   -0.589   -0.889   -0.698    0.073   -0.726   -0.617   -0.910   -0.672
 198702 1  -0.181   -0.801   -0.422   -0.298   -0.335   -0.436   -0.160   -0.837   -0.239   -0.934   -0.467
 198702 2  -0.924   -0.403   -0.551   -0.319    0.161   -0.504   -0.056   -0.007   -0.297   -0.168   -0.272
 198702 3  -1.203   -0.910   -0.825   -0.701   -0.362   -0.830   -0.119   -0.556   -0.401   -0.684   -0.619
 198703 1  -0.723   -0.524   -0.953   -0.483   -0.413   -0.894   -0.228   -0.754   -0.564   -1.027   -0.651
 198703 2  -1.671   -0.794   -1.281   -0.843   -0.874   -1.120   -0.195   -0.528   -0.348   -0.113   -0.711
 198703 3  -0.687   -0.190   -0.996   -0.299   -1.391   -0.861    0.117   -1.008   -0.185   -0.406   -0.577
 198704 1  -1.493    0.129   -1.274   -0.046   -1.571   -0.819    0.118   -0.991    0.362    0.297   -0.478
 198704 2  -0.707    0.488   -0.822   -0.001   -0.619   -0.545   -0.031   -0.426    0.112    0.333   -0.202
 198704 3  -1.075   -0.054   -0.871   -0.228   -1.118   -0.348   -0.134   -0.545    0.167    0.362   -0.344
 198705 1  -1.530   -0.152   -1.185   -0.256   -0.671   -0.484   -0.337   -1.022   -0.096    0.333   -0.494
 198705 2  -1.822   -0.241   -1.009    0.394   -1.457   -0.408    0.251   -0.970   -0.339    0.634   -0.440
 198705 3  -2.439   -0.517   -1.046    0.004   -1.443   -0.216   -0.425   -0.204    0.372    0.746   -0.426
 198706 1  -2.234    0.207   -1.121    0.399   -0.505    0.403   -0.063    0.115    0.888    0.372   -0.072
 198706 2  -1.865   -0.099   -0.677   -0.020   -0.597   -0.039   -0.195   -0.444    0.466   -0.020   -0.296
 198706 3  -0.319   -0.611   -0.222   -1.286   -1.111   -0.760   -1.324   -1.021   -1.063   -0.328   -0.835
 198707 1  -0.147   -1.434    0.449   -1.286   -0.587   -0.866   -1.394   -0.589   -1.119    0.060   -0.707
 198707 2  -1.031   -1.568   -1.149   -1.009   -1.557   -0.751   -0.371   -0.889   -0.616   -0.407   -0.896
 198707 3  -1.505   -1.617   -1.949   -0.790   -2.077   -0.708   -0.182   -1.011   -0.165   -0.608   -0.995
 198708 1  -2.042   -1.234   -1.950   -1.116   -1.190   -0.914   -0.964   -0.656   -0.548   -0.191   -1.010
 198708 2  -2.214   -1.244   -1.822   -0.757   -0.760   -0.478   -0.490   -0.179   -0.234    0.037   -0.723
 198708 3  -2.064   -1.400   -1.453   -1.196   -0.463   -0.094   -0.707   -0.080    0.218    0.181   -0.613
 198709 1  -3.357   -0.789   -2.385   -0.942   -1.032   -0.264   -0.196   -0.684    0.382   -0.825   -0.900
 198709 2  -1.667    0.352   -1.362   -0.350   -1.173   -0.705   -0.972   -0.738   -0.273   -0.410   -0.710
 198709 3  -2.736   -0.897   -1.761   -0.750   -0.980   -0.903   -0.706   -0.811   -0.719   -0.105   -0.960
 198710 1  -2.200   -0.449   -1.011   -0.536   -0.715   -0.714   -0.347   -0.376   -0.687    0.190   -0.625
 198710 2  -1.633   -0.169   -0.731   -0.043   -0.332   -0.816   -0.444    0.200   -0.774    0.835   -0.336
 198710 3  -1.660   -0.422   -0.560   -0.215   -0.607   -0.571   -0.609    0.376   -0.323    0.550   -0.346
 198711 1  -1.621   -0.692   -0.563   -0.601   -0.465   -0.313   -0.115    0.617    0.152    0.755   -0.200
 198711 2  -1.616   -0.004   -0.576    0.063    0.086   -0.230   -0.057    0.334    0.100    0.702   -0.053
 198711 3  -1.195   -0.606   -0.276    0.584    0.394   -0.144    0.088    0.739    0.452    1.045    0.191
 198712 1  -3.152   -1.623   -2.061   -0.267   -0.980   -0.732    0.103    0.019    0.244    0.354   -0.658
 198712 2  -1.748   -0.643   -1.032    0.269   -0.919   -0.659    0.307   -0.642   -0.173    0.045   -0.455
 198712 3  -0.754   -0.122   -0.172    0.509    0.234   -0.382    0.162    0.105    0.263    0.486    0.077
 198801 1  -1.465    0.184   -0.342    0.847    0.573    0.423    0.771    0.277    0.619    0.693    0.329
 198801 2  -1.166   -0.051   -0.171    1.137    0.397    0.401    0.764    0.282    0.645    0.642    0.353
 198801 3  -0.921   -0.224   -0.413    1.216    0.144    0.058    0.204    0.481    0.698    0.796    0.272
 198802 1  -1.314   -0.212   -0.654    1.038   -0.027    0.009    0.510    0.383    0.848    1.316    0.288
 198802 2  -0.855    0.358   -0.684    0.795   -0.108    0.089    0.342    0.585    0.748    1.048    0.298
 198802 3  -0.852    0.403   -1.094    0.436   -1.004   -0.135    0.123   -0.394    0.818    0.597   -0.065
 198803 1  -1.290   -0.349   -0.806   -0.155   -1.200   -0.439   -0.251   -0.359    0.471    0.567   -0.319
 198803 2  -0.506   -0.392   -0.237   -0.013   -0.393   -0.154    0.211    0.423    0.750    1.173    0.161
 198803 3  -0.641   -0.747   -0.299   -0.366   -0.638    0.111    0.283    0.069    0.656    1.181    0.041
 198804 1  -0.140   -0.369   -0.302    0.246   -0.515    0.145    0.152   -0.333    0.165    0.107   -0.067
 198804 2  -0.189    0.087   -0.479    0.707   -0.585   -0.495   -0.559   -0.729   -0.427   -0.462   -0.340
 198804 3  -0.040    0.249   -0.278    0.845   -0.739   -0.025    0.450   -0.585   -0.627    0.211   -0.069
 198805 1  -0.326    0.244   -0.283    0.794   -0.654   -0.081   -0.150   -0.475   -0.569    0.486   -0.108
 198805 2  -0.455   -0.057   -0.490    0.826   -0.639   -0.356   -0.779   -0.793   -1.049    0.454   -0.350
 198805 3  -0.784   -0.121   -0.646    1.007   -0.360   -0.029   -0.222   -0.337   -0.825    0.625   -0.156
 198806 1   0.068    0.626   -0.861    1.020   -0.471    0.079   -0.223   -0.172   -0.821   -0.049   -0.109
 198806 2  -1.372   -0.363   -1.118    0.510   -0.490   -0.468   -0.678   -0.122   -0.511    0.085   -0.416
 198806 3  -0.063    0.714   -0.832    0.687   -0.689   -0.564   -1.073   -0.155   -0.936    0.173   -0.304
 198807 1   0.445    0.675   -0.489    0.501    0.475   -0.091   -1.573    0.590   -0.617    0.775    0.041
