 region     1        2        3        4        5        6        7        8        9       10       all
 202009 3  18.597   17.486   22.716   24.006   24.488   27.068   28.687   27.581   28.806   29.569   25.444
 202010 1  17.845   16.501   21.936   22.924   23.909   26.522   27.697   27.117   28.212   29.039   24.725
 202010 2  16.610   15.565   21.028   22.053   22.903   25.851   27.134   26.430   27.638   28.585   23.962
 202010 3  14.624   14.204   19.783   20.899   21.576   25.234   25.835   25.444   27.066   27.664   22.848
 202011 1  12.807   12.975   18.563   20.304   20.652   24.485   24.745   24.781   26.360   27.155   21.939
 202011 2  11.156   11.397   17.901   19.117   20.027   24.013   23.721   24.257   25.699   26.868   21.113
 202011 3   9.785   10.643   17.200   18.815   18.960   23.839   23.186   23.838   25.332   26.740   20.562
 202012 1   8.601    9.018   16.400   17.870   17.684   23.193   22.565   22.800   24.859   26.044   19.661
 202012 2   7.126    7.344   15.489   16.807   16.544   22.322   21.810   21.854   24.127   25.766   18.720
 202012 3   6.422    6.820   14.258   15.835   15.468   21.294   20.779   21.311   23.248   25.185   17.866
 202101 1   5.645    6.241   12.925   15.834   14.400   20.365   20.222   20.738   22.664   24.718   17.199
 202101 2   4.631    4.793   11.967   14.639   13.290   19.887   19.629   19.640   22.140   24.163   16.345
 202101 3   4.014    4.284   11.588   14.451   13.072   19.828   19.384   19.575   21.960   23.960   16.144
 202102 1   3.566    3.813   10.898   14.234   12.754   19.309   18.728   19.512   21.555   23.685   15.782
 202102 2   3.362    3.462   10.534   12.792   12.857   19.083   17.987   19.825   21.258   23.623   15.485
 202102 3   3.075    3.221   10.140   12.722   12.427   18.745   17.943   19.880   21.104   23.679   15.306
 202103 1   3.518    3.020   10.462   12.997   12.792   18.810   18.349   20.118   21.298   24.216   15.588
 202103 2   3.709    2.782   10.821   13.353   13.205   19.143   18.366   20.386   21.577   24.482   15.821
 202103 3   5.049    2.958   11.872   14.117   13.829   19.653   18.475   20.589   21.798   25.087   16.314
 202104 1   5.683    3.532   12.070   14.145   14.683   20.063   18.629   21.197   21.890   25.455   16.650
 202104 2   5.921    4.386   12.448   15.232   15.365   20.140   18.847   21.357   22.092   25.376   16.976
 202104 3   7.157    5.512   13.300   16.137   16.356   20.603   18.947   21.695   22.097   25.150   17.490
 202105 1   7.924    6.121   13.977   16.903   16.910   20.755   19.596   22.710   22.822   26.461   18.229
 202105 2  10.214    7.526   15.621   17.795   18.467   21.663   20.482   24.644   24.957   27.977   19.746
 202105 3  11.900    8.785   16.536   18.667   19.574   22.740   21.798   25.483   25.742   29.055   20.820
 202106 1  14.055   10.612   18.101   19.577   21.204   23.462   22.533   26.232   26.090   29.237   21.823
 202106 2  15.191   11.848   19.798   20.555   23.183   24.350   22.985   27.339   26.600   29.382   22.789
 202106 3  16.634   13.616   21.186   20.881   24.547   24.838   23.704   27.288   26.530   29.052   23.408
 202107 1  19.144   14.715   22.739   21.501   25.233   25.922   25.105   27.994   28.041   29.392   24.515
 202107 2  22.098   17.470   25.338   24.063   26.830   27.131   26.805   28.688   28.571   29.710   26.086
 202107 3  25.174   19.940   27.782   25.219   27.174   27.855   27.391   27.978   27.943   28.829   26.753
 202108 1  24.678   20.592   28.016   25.522   27.859   28.152   27.119   28.284   28.307   28.728   26.949
 202108 2  21.789   17.163   25.524   24.392   27.365   27.569   27.420   28.428   28.513   29.227   26.156
 202108 3  22.409   17.549   25.211   25.085   27.482   28.186   28.192   28.981   29.166   29.637   26.621
 202109 1  22.456   18.347   24.912   24.344   27.669   28.392   28.074   29.528   29.618   29.733   26.744
 202109 2  21.649   17.463   24.332   23.806   26.337   28.041   27.569   28.794   29.815   29.646   26.212
 202109 3  21.006   17.365   23.956   23.263   26.060   27.543   27.036   28.700   29.347   29.853   25.893
 202110 1  19.979   16.448   23.481   21.695   26.027   26.822   25.823   28.339   27.645   29.458   25.045
 202110 2  18.094   15.295   22.276   21.172   24.949   26.802   25.578   27.567   27.413   28.836   24.322
 202110 3  15.928   14.353   20.421   20.483   22.419   25.530   24.665   25.726   26.578   28.159   22.986
 202111 1  14.710   13.102   19.252   19.845   21.255   24.347   23.599   24.982   25.757   27.726   22.046
 202111 2  13.195   12.361   17.985   19.511   19.490   23.311   23.014   23.959   24.915   27.048   21.090
 202111 3  10.999   10.874   16.683   18.359   18.492   22.536   22.330   23.445   24.264   26.832   20.163
 202112 1   9.156   10.002   15.634   17.493   17.558   21.791   21.541   22.664   23.389   25.794   19.206
 202112 2   8.183    9.478   14.954   16.697   16.733   20.982   20.779   22.217   22.895   25.444   18.556
 202112 3   6.137    7.706   13.387   15.558   15.662   20.002   19.472   21.444   22.210   24.821   17.418
 202201 1   4.727    5.718   12.218   14.837   14.515   19.776   19.550   20.775   21.780   24.379   16.668
 202201 2   4.463    5.057   11.548   14.718   13.718   19.563   18.541   20.117   21.219   24.186   16.158
 202201 3   4.459    4.982   11.161   14.097   13.335   19.286   18.316   19.898   20.936   24.225   15.958
 202202 1   4.527    4.624   11.019   12.745   12.895   19.229   17.562   19.608   20.895   23.895   15.612
 202202 2   4.545    4.449   10.315   12.328   12.420   18.600   17.501   19.308   20.513   23.678   15.305
 202202 3   3.256    3.530    9.535   12.176   12.130   18.328   17.418   19.301   20.395   23.476   14.944
 202203 1   3.649    3.882    9.606   12.538   12.587   18.255   17.574   19.659   20.349   24.075   15.201
 202203 2   4.019    3.973    9.841   12.722   13.201   18.594   17.883   20.429   20.552   24.332   15.551
 202203 3   4.681    4.521   10.367   13.328   13.361   18.821   18.057   20.525   20.970   25.571   16.002
 202204 1   5.398    4.960   11.277   13.865   14.391   19.799   18.303   21.060   21.302   25.202   16.442
 202204 2   6.263    5.362   11.985   14.577   15.383   20.593   18.805   21.838   22.422   25.716   17.149
 202204 3   7.253    5.791   13.204   15.364   16.236   20.924   19.354   22.566   23.915   26.776   18.005
 202205 1   8.210    6.244   13.986   15.687   17.430   21.029   19.502   23.286   24.150   27.670   18.579
 202205 2   9.962    7.912   15.605   17.519   18.211   21.845   20.475   23.413   25.048   27.747   19.564
 202205 3  12.152    9.335   17.615   18.610   19.627   22.778   21.113   23.578   24.740   27.623   20.396
 202206 1  12.818    9.044   18.072   18.120   20.989   23.238   21.508   25.013   25.150   28.693   20.979
 202206 2  15.009   11.280   19.668   19.150   22.085   23.492   22.150   25.545   26.139   29.038   21.997
 202206 3  17.337   13.611   21.696   21.366   24.088   25.455   24.294   27.427   28.011   29.693   23.898
 202207 1  19.673   15.804   24.223   22.980   26.322   27.167   26.007   28.248   28.482   29.487   25.334
 202207 2  21.066   18.039   24.823   23.711   27.527   27.347   25.858   29.106   28.677   30.006   26.052
 202207 3  22.051   18.769   25.263   24.961   27.795   28.050   27.215   29.811   29.085   30.546   26.785
 202208 1  23.695   19.048   26.958   25.810   28.862   29.144   28.528   30.130   29.715   30.467   27.622
 202208 2  23.621   19.625   26.495   25.753   28.819   29.106   28.665   30.133   29.789   30.479   27.638
 202208 3  22.466   19.796   25.829   25.820   28.344   29.330   28.847   30.211   30.001   30.623   27.555
 202209 1  21.356   20.742   25.358   26.193   26.136   29.151   28.898   28.830   29.659   29.281   26.948
 202209 2  20.324   19.751   24.806   25.891   25.241   28.407   28.486   28.058   28.966   28.774   26.275
 202209 3  19.386   19.130   23.939   25.517   24.667   27.660   27.922   27.732   28.476   29.066   25.790
 202210 1  18.224   18.160   22.974   24.763   23.983   27.116   26.806   27.478   28.425   29.131   25.192
 202210 2  16.201   16.354   21.299   23.416   22.433   26.211   26.389   26.016   27.966   28.077   23.981
 202210 3  14.730   15.040   20.214   21.966   21.379   25.436   25.172   24.978   27.086   27.721   22.944
 202211 1  13.084   13.905   19.021   21.254   20.537   24.414   24.002   24.348   26.353   27.270   22.028
 202211 2  12.049   12.933   18.352   20.977   20.084   23.829   23.224   24.376   25.835   27.329   21.545
 202211 3  11.186   11.436   17.894   19.736   19.668   23.267   22.320   24.240   25.244   27.275   20.906
 202212 1   9.022    9.754   16.754   18.604   18.189   22.362   21.735   23.491   24.735   26.909   19.904
 202212 2   7.865    8.985   15.501   17.691   16.750   21.362   21.061   22.283   23.833   26.087   18.899
 202212 3   6.147    7.599   13.687   16.449   15.088   20.148   20.101   21.040   22.754   24.977   17.587
 202301 1   5.421    6.602   13.114   15.710   14.492   19.663   19.405   20.712   22.189   24.451   16.977
 202301 2   5.646    6.582   12.880   15.355   14.105   19.342   19.047   20.491   21.803   24.518   16.777
 202301 3   4.170    5.536   11.526   14.454   13.166   18.727   18.535   19.719   21.579   24.043   16.062
 202302 1   4.359    5.201   11.410   14.278   12.578   18.728   18.352   19.291   21.376   24.029   15.888
 202302 2   4.728    4.853   11.429   14.251   12.665   18.802   18.100   19.463   21.229   24.312   15.923
 202302 3   4.825    4.606   11.324   14.190   12.906   19.003   17.946   19.232   20.940   23.638   15.767
 202303 1   4.357    4.455   11.152   14.611   12.874   19.012   18.022   19.362   20.814   23.732   15.764
 202303 2   4.878    4.498   11.474   14.843   13.151   19.363   18.182   19.767   21.056   23.991   16.013
 202303 3   5.089    4.654   11.862   14.344   13.760   19.767   18.458   19.898   21.765   24.860   16.326
 202304 1   6.134    5.064   12.690   14.803   14.306   19.976   18.588   20.522   21.579   24.944   16.681
 202304 2   6.345    6.319   12.964   16.020   15.156   20.142   18.606   21.684   21.696   25.532   17.244
 202304 3   6.973    6.148   13.481   16.710   15.669   20.628   19.034   21.984   22.699   25.960   17.744
 202305 1   8.408    7.344   14.527   16.687   16.739   21.035   19.645   22.667   23.015   26.520   18.430
 202305 2  10.584    9.238   15.914   18.051   18.217   21.754   19.829   23.334   23.201   26.867   19.380
 202305 3  12.639   10.129   17.498   18.769   19.454   22.542   20.559   24.212   23.787   27.013   20.285
 202306 1  14.679   11.747   19.179   19.171   21.040   23.538   21.665   25.389   25.192   27.308   21.473
 202306 2  17.862   14.449   21.597   20.104   22.587   24.082   22.655   26.310   25.542   28.145   22.804
 202306 3  19.000   15.477   22.130   21.254   23.592   25.203   23.802   27.534   26.969   28.837   23.860
 202307 1  20.030   16.673   22.929   22.454   25.248   26.123   24.783   28.575   28.048   29.655   24.932
 202307 2  20.692   18.287   24.003   24.284   26.274   27.612   26.660   29.012   29.171   29.817   26.042
 202307 3  22.777   20.656   26.433   25.774   27.530   28.943   28.325   29.249   29.448   29.423   27.200
 202308 1  23.986   21.873   28.502   27.094   28.439   29.011   28.634   27.902   28.490   28.750   27.486
 202308 2  23.991   22.361   28.328   27.959   28.931   28.463   28.426   29.086   28.744   29.440   27.820
 202308 3  24.164   23.666   28.300   28.411   28.976   28.810   28.722   29.773   29.349   29.742   28.238
 202309 1  23.591   22.639   27.415   27.105   28.165   28.381   28.293   29.255   28.975   29.337   27.584
 202309 2  23.066   21.952   26.804   27.117   27.904   28.818   28.615   29.131   29.326   29.210   27.499
 202309 3  21.720   20.538   25.534   25.995   26.801   28.438   28.499   29.279   29.371   29.653   26.975
 202310 1  19.396   18.066   23.784   24.218   25.265   27.501   27.486   28.133   28.915   28.941   25.645
 202310 2  17.165   15.690   21.968   23.007   23.751   26.246   25.889   26.947   28.010   28.393   24.248
 202310 3  15.698   14.548   20.983   22.454   23.018   25.450   25.142   26.191   27.140   28.119   23.449
 202311 1  14.341   13.879   20.305   22.005   22.462   24.898   24.486   25.874   26.486   28.088   22.888
 202311 2  12.048   12.698   18.650   21.407   20.403   23.953   23.667   24.531   25.776   27.411   21.707
 202311 3  10.379   11.145   17.398   20.273   18.953   23.018   22.915   23.708   25.073   26.660   20.649
 202312 1   8.813    9.872   16.260   19.887   17.938   22.274   22.197   23.137   24.426   26.248   19.845
 202312 2   7.892    9.412   15.610   19.181   17.054   22.017   21.626   22.537   24.033   26.135   19.304
 202312 3   7.285    8.832   14.887   18.168   15.436   21.225   20.793   21.425   23.262   25.266   18.395
 202401 1   6.577    8.284   13.812   17.656   14.858   20.750   20.440   21.182   22.734   24.890   17.876
 202401 2   5.000    6.917   12.692   16.737   14.494   20.280   19.676   20.711   22.169   24.505   17.142
 202401 3   4.814    6.536   12.013   15.653   13.615   19.788   19.109   20.205   21.755   24.149   16.628
 202402 1   4.652    6.074   11.440   15.461   13.054   19.509   18.885   19.687   21.612   24.310   16.375
 202402 2   4.640    5.947   11.182   15.315   13.062   19.354   18.577   19.633   21.348   24.127   16.236
 202402 3   4.484    5.810   11.209   15.140   13.002   19.617   18.613   19.627   21.494   24.470   16.273
 202403 1   4.447    5.244   11.033   14.627   12.965   19.418   18.328   19.160   21.193   24.390   16.003
 202403 2   4.740    5.348   10.984   14.810   13.094   19.143   18.038   19.025   21.145   24.321   15.973
 202403 3   4.935    5.484   11.085   14.946   13.366   19.535   18.196   19.630   21.517   25.007   16.280
 202404 1   6.190    6.115   12.239   15.232   14.233   20.056   18.656   20.893   22.641   26.242   17.153
 202404 2   7.173    6.963   13.519   15.974   15.706   20.458   19.186   22.410   23.153   27.446   18.044
 202404 3   8.442    7.570   14.335   16.165   16.823   21.246   19.452   23.373   23.761   27.852   18.717
 202405 1   9.386    8.431   15.453   17.306   17.593   22.373   20.377   23.905   24.699   28.455   19.597
 202405 2   9.736    9.486   15.378   18.093   18.230   22.236   21.169   23.823   24.389   27.927   19.816
 202405 3  11.212   10.473   16.535   19.210   19.835   22.611   22.554   24.547   25.643   28.473   20.874
 202406 1  13.221   11.665   18.471   19.560   21.336   23.586   22.837   25.416   25.939   28.809   21.772
 202406 2  15.698   14.016   21.349   20.884   23.307   24.447   22.949   26.016   26.125   28.940   22.928
 202406 3  17.552   15.647   23.108   21.807   23.990   25.392   24.079   27.528   28.126   30.336   24.305
